Word,Count,Year
grip,1,2005
skunk,1,2005
blunt,1,2005
coke,1,2005
rum,1,2005
ton,1,2005
blade,1,2005
tre,1,2005
folk,1,2005
rat,1,2005
signed,1,2005
average,1,2005
savage,1,2005
damage,1,2005
fashion,1,2005
whack,1,2005
showin,1,2005
cadillac,1,2005
carver,1,2005
wishin,1,2005
appeal,1,2005
meanest,1,2005
genius,1,2005
happenin,1,2005
mend,1,2005
harmony,1,2005
symphony,1,2005
cube,1,2005
bachelor,1,2005
boat,1,2005
whiter,1,2005
fish,1,2005
egg,1,2005
exercise,1,2005
vest,1,2005
tick,1,2005
vinyl,1,2005
magazine,1,2005
beam,1,2005
issue,1,2005
kissing,1,2005
confusion,1,2005
melody,1,2005
rope,1,2005
coat,1,2005
hat,1,2005
tossed,1,2005
bike,1,2005
meaning,1,2005
force,1,2005
loss,1,2005
rob,1,2005
killed,1,2005
jacob,1,2005
loser,1,2005
bench,1,2005
airplane,1,2005
pac,1,2005
garbage,1,2005
marvin,1,2005
schoolbook,1,2005
wood,1,2005
build,1,2005
coffin,1,2005
marie,1,2005
baker,1,2005
abortion,1,2005
addition,1,2005
observance,1,2005
lyric,1,2005
trait,1,2005
ultimately,1,2005
culture,1,2005
enter,1,2005
mainstream,1,2005
evolved,1,2005
there,1,2005
celebrate,1,2005
counting,1,2005
martin,1,2005
michelle,1,2005
heartless,1,2005
ja,1,2005
quad,1,2005
source,1,2005
sleepy,1,2005
romeo,1,2005
whistle,1,2005
po,1,2005
cheek,1,2005
drank,1,2005
brat,1,2005
junior,1,2005
peanut,1,2005
thug,1,2005
raise,1,2005
empire,1,2005
mar,1,2005
evans,1,2005
vu,1,2005
uptown,1,2005
boot,1,2005
boogie,1,2005
holy,1,2005
border,1,2005
ni,1,2005
mercy,1,2005
pusha,1,2005
motto,1,2005
waka,1,2005
craig,1,2005
expression,1,2005
ray,1,2005
eve,1,2005
shoot,1,2005
rude,1,2005
coast,1,2005
caesar,1,2005
runnin,1,2005
map,1,2005
eighty,1,2005
provides,1,2005
attraction,1,2005
fifty,1,2005
army,1,2005
sergeant,1,2005
marked,1,2005
subway,1,2005
harlem,1,2005
join,1,2005
troop,1,2005
salute,1,2005
small,1,2005
reach,1,2005
prayed,1,2005
warm,1,2005
palm,1,2005
swinging,1,2005
arrived,1,2005
download,1,2005
forgetting,1,2005
script,1,2005
passing,1,2005
alarm,1,2005
rear,1,2005
def,1,2005
determined,1,2005
approached,1,2005
intention,1,2005
fooled,1,2005
asking,1,2005
excitement,1,2005
plain,1,2005
rearrange,1,2005
rehab,1,2005
hanging,1,2005
mercedes,1,2005
spoil,1,2005
tense,1,2005
gown,1,2005
hollywood,1,2005
mansion,1,2005
book,1,2005
rescue,1,2005
hurry,1,2005
original,1,2005
climbed,1,2005
paula,1,2005
heartbeat,1,2005
ii,1,2005
smokey,1,2005
robinson,1,2005
clown,1,2005
volume,1,2005
frankie,1,2005
early,1,2005
driving,1,2005
tossin,1,2005
serene,1,2005
supreme,1,2005
rendezvous,1,2005
belongs,1,2005
career,1,2005
daytime,1,2005
notion,1,2005
worthwhile,1,2005
precious,1,2005
tide,1,2005
swept,1,2005
belonging,1,2005
pissed,1,2005
advice,1,2005
offered,1,2005
compassion,1,2005
camel,1,2005
wack,1,2005
melancholy,1,2005
laughin,1,2005
gas,1,2005
pony,1,2005
blink,1,2005
headed,1,2005
hahahahaha,1,2005
worst,1,2005
resting,1,2005
escape,1,2005
hymn,1,2005
company,1,2005
poundin,1,2005
protester,1,2005
crossed,1,2005
score,1,2005
president,1,2005
punishment,1,2005
eiffel,1,2005
tower,1,2005
criticize,1,2005
government,1,2005
fag,1,2005
trial,1,2005
watching,1,2005
friction,1,2005
messed,1,2005
giggle,1,2005
r,1,2005
candle,1,2005
shower,1,2005
softly,1,2005
chose,1,2005
slick,1,2005
cone,1,2005
hopin,1,2005
focused,1,2005
kin,1,2005
age,1,2005
definitely,1,2005
sixteen,1,2005
whispering,1,2005
nap,1,2005
joey,1,2005
owner,1,2005
graduate,1,2005
arcade,1,2005
cop,1,2005
hated,1,2005
burned,1,2005
someday,1,2005
nervous,1,2005
nearly,1,2005
crashin,1,2005
stayed,1,2005
wished,1,2005
drivin,1,2005
dawn,1,2005
waking,1,2005
spring,1,2005
bob,1,2005
floating,1,2005
thin,1,2005
clearly,1,2005
dressed,1,2005
limit,1,2005
cutting,1,2005
busting,1,2005
almond,1,2005
doom,1,2005
stepped,1,2005
slipping,1,2005
recall,1,2005
bus,1,2005
unique,1,2005
teddy,1,2005
scott,1,2005
card,1,2005
bathroom,1,2005
selfish,1,2005
joe,1,2005
similar,1,2005
squeeze,1,2005
potion,1,2005
cook,1,2005
shotty,1,2005
promote,1,2005
cafe,1,2005
peppermint,1,2005
ache,1,2005
worrying,1,2005
couch,1,2005
donkey,1,2005
funky,1,2005
jeezy,1,2005
dove,1,2005
budge,1,2005
judge,1,2005
mention,1,2005
stripe,1,2005
animal,1,2005
tax,1,2005
saggin,1,2005
experience,1,2005
certain,1,2005
mm,1,2005
diggin,1,2005
concerned,1,2005
causin,1,2005
traffic,1,2005
trade,1,2005
nail,1,2005
um,1,2005
virgin,1,2005
island,1,2005
especially,1,2005
willie,1,2005
miami,1,2005
homecoming,1,2005
howard,1,2005
hawaii,1,2005
plenty,1,2005
parade,1,2005
orleans,1,2005
jazz,1,2005
jamaica,1,2005
massive,1,2005
mash,1,2005
lap,1,2005
chicago,1,2005
brazil,1,2005
africa,1,2005
patch,1,2005
height,1,2005
knuckle,1,2005
wash,1,2005
dancin,1,2005
guessed,1,2005
order,1,2005
unless,1,2005
person,1,2005
tooth,1,2005
root,1,2005
decent,1,2005
shes,1,2005
tip,1,2005
flavor,1,2005
blacker,1,2005
berry,1,2005
sweeter,1,2005
juice,1,2005
florida,1,2005
orange,1,2005
georgia,1,2005
ripe,1,2005
crave,1,2005
slice,1,2005
gum,1,2005
lust,1,2005
tub,1,2005
curve,1,2005
lemonade,1,2005
lime,1,2005
supper,1,2005
choke,1,2005
filling,1,2005
platter,1,2005
cried,1,2005
excuse,1,2005
morn,1,2005
begin,1,2005
design,1,2005
china,1,2005
others,1,2005
puzzle,1,2005
prison,1,2005
guard,1,2005
birth,1,2005
liar,1,2005
identity,1,2005
crisis,1,2005
creation,1,2005
telling,1,2005
straighten,1,2005
wipe,1,2005
whirl,1,2005
growin,1,2005
plan,1,2005
teenager,1,2005
heh,1,2005
lived,1,2005
kept,1,2005
jar,1,2005
flat,1,2005
apartment,1,2005
cd,1,2005
flew,1,2005
seein,1,2005
developed,1,2005
habit,1,2005
birdie,1,2005
pa,1,2005
sol,1,2005
si,1,2005
mortal,1,2005
creas,1,2005
en,1,2005
porque,1,2005
afuera,1,2005
tengo,1,2005
soy,1,2005
como,1,2005
ave,1,2005
su,1,2005
estoy,1,2005
belonged,1,2005
wound,1,2005
tend,1,2005
insecure,1,2005
rainbow,1,2005
compromise,1,2005
hoo,1,2005
flesh,1,2005
denied,1,2005
greener,1,2005
intended,1,2005
interest,1,2005
dating,1,2005
internet,1,2005
enchilada,1,2005
using,1,2005
depend,1,2005
baseball,1,2005
bat,1,2005
counter,1,2005
plate,1,2005
stealing,1,2005
hole,1,2005
distant,1,2005
anybody,1,2005
swimming,1,2005
naw,1,2005
taller,1,2005
crowd,1,2005
rapping,1,2005
shooting,1,2005
drew,1,2005
tool,1,2005
large,1,2005
tec,1,2005
admire,1,2005
challenge,1,2005
pour,1,2005
letter,1,2005
link,1,2005
willin,1,2005
remain,1,2005
pure,1,2005
picking,1,2005
ringing,1,2005
hoping,1,2005
use,1,2005
choose,1,2005
heal,1,2005
lifted,1,2005
inspired,1,2005
chicken,1,2005
ash,1,2005
occasion,1,2005
sacrifice,1,2005
skip,1,2005
longer,1,2005
lift,1,2005
surrender,1,2005
forced,1,2005
ashamed,1,2005
ran,1,2005
familiar,1,2005
showing,1,2005
reminisce,1,2005
lunch,1,2005
promised,1,2005
walked,1,2005
honest,1,2005
rape,1,2005
married,1,2005
sneak,1,2005
material,1,2005
tsunami,1,2005
tommy,1,2005
benjamin,1,2005
oak,1,2005
rug,1,2005
biscuit,1,2005
huggin,1,2005
complain,1,2005
hound,1,2005
pleasure,1,2005
soda,1,2005
smooth,1,2005
shaft,1,2005
faithful,1,2005
forward,1,2005
wanting,1,2005
pass,1,2005
ago,1,2005
harbor,1,2005
dreaming,1,2005
knack,1,2005
cadillacs,1,2005
baggies,1,2005
stacking,1,2005
speaking,1,2005
feather,1,2005
bought,1,2005
changing,1,2005
dropped,1,2005
scratch,1,2005
pin,1,2005
vain,1,2005
jack,1,2005
calculated,1,2005
precise,1,2005
mill,1,2005
success,1,2005
lucky,1,2005
dice,1,2005
recipe,1,2005
antidote,1,2005
tucked,1,2005
shootin,1,2005
stood,1,2005
creep,1,2005
cease,1,2005
chopper,1,2005
contrary,1,2005
belief,1,2005
c,1,2005
fleet,1,2005
freddie,1,2005
anytime,1,2005
threw,1,2005
chord,1,2005
combination,1,2005
focus,1,2005
inspiration,1,2005
easily,1,2005
recited,1,2005
studio,1,2005
killa,1,2005
raised,1,2005
viva,1,2005
version,1,2005
ty,1,2005
ign,1,2005
rocky,1,2005
tension,1,2005
williams,1,2005
theme,1,2005
kingston,1,2005
taboo,1,2005
international,1,2005
hidden,1,2005
diddy,1,2005
havana,1,2005
dew,1,2005
wah,1,2005
ad,1,2005
cant,1,2005
sipping,1,2005
advantage,1,2005
tab,1,2005
cleaning,1,2005
warmth,1,2005
behalf,1,2005
weight,1,2005
hello,1,2005
betty,1,2005
lou,1,2005
texas,1,2005
hustling,1,2005
redneck,1,2005
helping,1,2005
dare,1,2005
frustrated,1,2005
neighborhood,1,2005
cousin,1,2005
elbow,1,2005
snap,1,2005
preparing,1,2005
scrap,1,2005
security,1,2005
gritty,1,2005
silly,1,2005
willy,1,2005
liked,1,2005
satisfy,1,2005
partner,1,2005
halfway,1,2005
swim,1,2005
direction,1,2005
clue,1,2005
infatuation,1,2005
conclusion,1,2005
fantasy,1,2005
return,1,2005
survive,1,2005
kush,1,2005
bush,1,2005
belt,1,2005
stuntin,1,2005
fifteen,1,2005
arabian,1,2005
stuff,1,2005
murder,1,2005
worked,1,2005
merchandise,1,2005
merchant,1,2005
disguise,1,2005
pause,1,2005
gay,1,2005
prez,1,2005
cable,1,2005
paul,1,2005
solution,1,2005
layer,1,2005
smith,1,2005
pushed,1,2005
laughter,1,2005
adore,1,2005
answer,1,2005
faster,1,2005
involved,1,2005
bid,1,2005
youll,1,2005
surprised,1,2005
heavy,1,2005
den,1,2005
shade,1,2005
estate,1,2005
stalled,1,2005
lyrically,1,2005
grateful,1,2005
yacht,1,2005
triple,1,2005
expect,1,2005
goddamn,1,2005
cracked,1,2005
cheap,1,2005
imitation,1,2005
generation,1,2005
due,1,2005
square,1,2005
fate,1,2005
appears,1,2005
jordan,1,2005
owe,1,2005
sale,1,2005
concert,1,2005
sore,1,2005
aware,1,2005
bros,1,2005
wonderin,1,2005
jeffrey,1,2005
brought,1,2005
dirt,1,2005
buffet,1,2005
mighty,1,2005
crime,1,2005
pitchin,1,2005
closest,1,2005
arch,1,2005
fortress,1,2005
posse,1,2005
hungry,1,2005
separate,1,2005
staring,1,2005
maple,1,2005
leaning,1,2005
seeking,1,2005
rebirth,1,2005
yellow,1,2005
energy,1,2005
field,1,2005
cover,1,2005
vacation,1,2005
kitchen,1,2005
burning,1,2005
cancel,1,2005
moan,1,2005
jealous,1,2005
forgotten,1,2005
cow,1,2005
vein,1,2005
iv,1,2005
offer,1,2005
sixth,1,2005
respected,1,2005
hi,1,2005
river,1,2005
despise,1,2005
invite,1,2005
disagree,1,2005
column,1,2005
court,1,2005
jacuzzi,1,2005
cristal,1,2005
neighbor,1,2005
blanket,1,2005
sake,1,2005
crush,1,2005
randy,1,2005
causing,1,2005
lyrical,1,2005
model,1,2005
bastard,1,2005
chosen,1,2005
listening,1,2005
ruin,1,2005
suit,1,2005
blowing,1,2005
frame,1,2005
eight,1,2005
sliding,1,2005
pole,1,2005
popping,1,2005
willing,1,2005
require,1,2005
horse,1,2005
meal,1,2005
finish,1,2005
excited,1,2005
rocked,1,2005
like,434,2006
know,431,2006
got,396,2006
go,395,2006
get,395,2006
yeah,351,2006
girl,309,2006
oh,292,2006
na,292,2006
see,279,2006
let,262,2006
baby,232,2006
one,229,2006
wan,228,2006
make,223,2006
love,219,2006
ya,200,2006
time,197,2006
ai,191,2006
say,186,2006
wit,181,2006
back,176,2006
ca,175,2006
right,174,2006
lean,149,2006
come,143,2006
hey,140,2006
keep,138,2006
never,138,2006
want,135,2006
uh,134,2006
thing,131,2006
gon,130,2006
way,127,2006
feel,127,2006
ta,124,2006
need,113,2006
ooh,111,2006
take,109,2006
ayy,107,2006
every,106,2006
tryna,99,2006
give,95,2006
tell,93,2006
nigga,93,2006
little,90,2006
boy,89,2006
man,88,2006
lookin,87,2006
life,82,2006
rock,82,2006
gone,78,2006
move,76,2006
waiting,76,2006
might,75,2006
would,74,2006
could,73,2006
leave,73,2006
dirty,72,2006
shit,72,2006
turn,71,2006
wish,71,2006
booty,71,2006
think,69,2006
call,69,2006
yo,68,2006
ridin,67,2006
shoulder,66,2006
shake,65,2006
away,64,2006
day,64,2006
good,64,2006
u,64,2006
catch,61,2006
also,60,2006
show,60,2006
goin,60,2006
along,59,2006
night,58,2006
look,58,2006
watch,58,2006
check,54,2006
hand,52,2006
club,52,2006
hit,51,2006
long,50,2006
stop,50,2006
real,50,2006
put,50,2006
as,50,2006
around,49,2006
gim,49,2006
dance,49,2006
sexy,49,2006
bitch,49,2006
hard,48,2006
heart,48,2006
well,47,2006
start,47,2006
bring,46,2006
mind,45,2006
world,45,2006
another,45,2006
boom,45,2006
still,44,2006
left,44,2006
money,43,2006
friend,43,2006
beep,43,2006
find,42,2006
low,41,2006
lady,40,2006
try,40,2006
touch,40,2006
chain,40,2006
everything,39,2006
eye,39,2006
said,39,2006
run,39,2006
smile,38,2006
song,38,2006
ride,38,2006
home,38,2006
floor,37,2006
ever,37,2006
stay,37,2006
beat,37,2006
really,36,2006
walk,36,2006
big,36,2006
tonight,36,2006
head,36,2006
late,36,2006
mean,35,2006
work,34,2006
wo,34,2006
face,34,2006
knew,34,2006
always,34,2006
drop,34,2006
wrong,33,2006
doin,33,2006
pay,33,2006
okay,33,2006
two,33,2006
rockin,33,2006
forget,33,2006
first,32,2006
much,32,2006
next,32,2006
nothing,32,2006
smack,32,2006
place,31,2006
break,31,2006
pop,31,2006
else,30,2006
something,30,2006
woo,30,2006
change,30,2006
door,30,2006
goodbye,30,2006
made,30,2006
seen,29,2006
hear,29,2006
hate,29,2006
please,29,2006
stupid,29,2006
found,29,2006
bad,28,2006
ready,28,2006
even,28,2006
better,28,2006
huh,28,2006
people,28,2006
sayin,28,2006
meet,28,2006
three,28,2006
lie,27,2006
alright,27,2006
ha,27,2006
yes,27,2006
heard,27,2006
step,27,2006
side,27,2006
slowly,27,2006
woman,26,2006
hot,26,2006
crazy,26,2006
name,26,2006
nobody,26,2006
damn,26,2006
babe,26,2006
telling,26,2006
snap,26,2006
everywhere,26,2006
stand,25,2006
talk,25,2006
done,25,2006
poppin,25,2006
act,25,2006
told,25,2006
light,24,2006
last,24,2006
slow,24,2006
fuck,24,2006
daddy,24,2006
best,24,2006
ey,24,2006
forever,24,2006
game,23,2006
help,23,2006
thought,23,2006
car,23,2006
miss,23,2006
woohoo,23,2006
ah,22,2006
TRUE,22,2006
body,22,2006
arm,22,2006
soul,22,2006
hold,22,2006
pull,22,2006
block,22,2006
top,22,2006
loved,22,2006
gold,22,2006
bounce,22,2006
new,21,2006
diamond,21,2006
without,21,2006
lot,21,2006
making,21,2006
finger,21,2006
bout,21,2006
far,21,2006
god,20,2006
chance,20,2006
tired,20,2006
everybody,20,2006
open,20,2006
cry,20,2006
throw,20,2006
sick,20,2006
road,20,2006
trust,20,2006
sha,20,2006
lost,19,2006
whole,19,2006
cold,19,2006
nothin,19,2006
la,19,2006
chick,19,2006
guy,19,2006
button,19,2006
going,19,2006
dream,19,2006
hang,19,2006
roll,18,2006
inside,18,2006
makin,18,2006
believe,18,2006
smoke,18,2006
loosen,18,2006
used,18,2006
stick,18,2006
tight,18,2006
aye,18,2006
hung,18,2006
young,17,2006
feelin,17,2006
mad,17,2006
saw,17,2006
sure,17,2006
close,17,2006
today,17,2006
rest,17,2006
hope,17,2006
cause,17,2006
playin,17,2006
kiss,17,2006
hop,17,2006
somebody,17,2006
hair,17,2006
year,17,2006
ripe,17,2006
sleep,16,2006
dj,16,2006
ask,16,2006
matter,16,2006
sound,16,2006
swear,16,2006
fly,16,2006
lem,16,2006
saying,16,2006
anymore,16,2006
losin,16,2006
afraid,16,2006
kid,16,2006
together,16,2006
blue,15,2006
alone,15,2006
lose,15,2006
shakin,15,2006
lip,15,2006
live,15,2006
woah,15,2006
enough,15,2006
rollin,15,2006
shine,15,2006
bet,15,2006
radio,15,2006
question,15,2006
white,15,2006
voice,15,2006
black,15,2006
pain,15,2006
looking,15,2006
gettin,15,2006
hurt,15,2006
pole,15,2006
mi,14,2006
set,14,2006
wait,14,2006
somethin,14,2006
high,14,2006
maybe,14,2006
sittin,14,2006
candy,14,2006
spot,14,2006
secret,14,2006
guess,14,2006
tear,14,2006
someone,14,2006
sing,13,2006
play,13,2006
ring,13,2006
kind,13,2006
beautiful,13,2006
must,13,2006
behind,13,2006
comin,13,2006
street,13,2006
fast,13,2006
number,13,2006
fact,13,2006
neck,13,2006
lil,13,2006
mama,13,2006
wonder,13,2006
month,13,2006
loaded,13,2006
straight,13,2006
save,13,2006
seems,13,2006
monkey,13,2006
justin,13,2006
line,12,2006
green,12,2006
player,12,2006
drive,12,2006
mine,12,2006
da,12,2006
begin,12,2006
die,12,2006
listen,12,2006
drink,12,2006
bottom,12,2006
mouth,12,2006
hood,12,2006
front,12,2006
four,12,2006
everyone,12,2006
second,12,2006
talking,12,2006
switch,12,2006
felt,12,2006
tellin,12,2006
self,12,2006
tryin,12,2006
understand,12,2006
fine,12,2006
rider,12,2006
sad,11,2006
strong,11,2006
fi,11,2006
inna,11,2006
end,11,2006
already,11,2006
kinda,11,2006
lay,11,2006
attention,11,2006
brain,11,2006
speak,11,2006
possibly,11,2006
music,11,2006
clean,11,2006
city,11,2006
known,11,2006
grab,11,2006
standing,11,2006
cool,11,2006
blow,11,2006
sense,11,2006
fed,11,2006
hoe,11,2006
momma,11,2006
came,11,2006
fight,11,2006
tomorrow,11,2006
nuttin,11,2006
nowhere,11,2006
ohh,11,2006
scream,11,2006
que,11,2006
vu,11,2006
proud,11,2006
point,10,2006
sometimes,10,2006
shorty,10,2006
tan,10,2006
hip,10,2006
de,10,2006
taste,10,2006
care,10,2006
since,10,2006
full,10,2006
old,10,2006
livin,10,2006
dip,10,2006
faithful,10,2006
fella,10,2006
ho,10,2006
fall,10,2006
honey,10,2006
meant,10,2006
anything,10,2006
california,10,2006
regret,10,2006
gave,10,2006
running,10,2006
wheel,10,2006
excuse,10,2006
may,10,2006
pimp,10,2006
pussy,10,2006
kick,9,2006
sky,9,2006
lord,9,2006
shady,9,2006
jean,9,2006
type,9,2006
problem,9,2006
talkin,9,2006
callin,9,2006
angel,9,2006
caught,9,2006
movin,9,2006
release,9,2006
remember,9,2006
mmm,9,2006
thinkin,9,2006
loud,9,2006
pretty,9,2006
air,9,2006
watchin,9,2006
reason,9,2006
chase,9,2006
foot,9,2006
goddamn,9,2006
feeling,9,2006
bass,9,2006
bullet,9,2006
bend,9,2006
dog,9,2006
apart,9,2006
went,9,2006
maker,9,2006
free,9,2006
gal,9,2006
couple,9,2006
carry,9,2006
g,9,2006
fallin,9,2006
relationship,9,2006
dreaming,9,2006
kissin,9,2006
round,9,2006
falling,8,2006
storm,8,2006
nah,8,2006
fat,8,2006
admit,8,2006
waitin,8,2006
red,8,2006
mm,8,2006
rain,8,2006
skin,8,2006
control,8,2006
hell,8,2006
ball,8,2006
bridge,8,2006
promise,8,2006
havin,8,2006
answer,8,2006
thick,8,2006
ice,8,2006
clothes,8,2006
tee,8,2006
paul,8,2006
whoa,8,2006
memory,8,2006
anywhere,8,2006
rescue,8,2006
lover,8,2006
town,8,2006
cuz,8,2006
anyone,8,2006
room,8,2006
mother,8,2006
brother,8,2006
style,8,2006
broke,8,2006
climbin,8,2006
trippin,8,2006
lo,8,2006
fresh,8,2006
riding,8,2006
tip,8,2006
pulling,8,2006
sore,8,2006
substitute,8,2006
di,7,2006
million,7,2006
mom,7,2006
givin,7,2006
seem,7,2006
minute,7,2006
team,7,2006
bit,7,2006
window,7,2006
unspoken,7,2006
book,7,2006
mistake,7,2006
tv,7,2006
though,7,2006
tree,7,2006
shot,7,2006
tried,7,2006
plus,7,2006
phone,7,2006
thug,7,2006
fake,7,2006
store,7,2006
somewhere,7,2006
wall,7,2006
breath,7,2006
teeth,7,2006
stack,7,2006
purple,7,2006
wanted,7,2006
indeed,7,2006
brown,7,2006
walking,7,2006
grand,7,2006
seat,7,2006
nice,7,2006
haha,7,2006
star,7,2006
closing,7,2006
saved,7,2006
waste,7,2006
dude,7,2006
peace,7,2006
push,7,2006
happenin,7,2006
mo,7,2006
school,7,2006
higher,7,2006
sit,7,2006
funny,7,2006
stuck,7,2006
half,7,2006
worry,7,2006
hater,7,2006
many,7,2006
sex,7,2006
key,7,2006
learned,7,2006
safe,7,2006
sleeping,7,2006
playing,7,2006
pas,7,2006
breathing,7,2006
b,7,2006
earlier,7,2006
sugar,7,2006
older,7,2006
highway,7,2006
knockin,7,2006
figure,7,2006
mommy,7,2006
taking,6,2006
coming,6,2006
laugh,6,2006
warm,6,2006
temperature,6,2006
shelter,6,2006
tactic,6,2006
papa,6,2006
chest,6,2006
lovin,6,2006
se,6,2006
en,6,2006
wide,6,2006
locked,6,2006
hundred,6,2006
deep,6,2006
whip,6,2006
chorus,6,2006
child,6,2006
bos,6,2006
add,6,2006
cut,6,2006
country,6,2006
eight,6,2006
part,6,2006
past,6,2006
thinking,6,2006
clock,6,2006
stronger,6,2006
trap,6,2006
flip,6,2006
yet,6,2006
turnin,6,2006
lock,6,2006
fill,6,2006
loose,6,2006
track,6,2006
knee,6,2006
im,6,2006
seeing,6,2006
trying,6,2006
stare,6,2006
bitterness,6,2006
stayed,6,2006
rolling,6,2006
kill,6,2006
happy,6,2006
remind,6,2006
whisper,6,2006
forgive,6,2006
messin,6,2006
met,6,2006
nose,6,2006
jet,6,2006
bedroom,6,2006
whatever,6,2006
fantasy,6,2006
loving,6,2006
dark,6,2006
photo,6,2006
hating,6,2006
fire,6,2006
flo,6,2006
dick,6,2006
bag,6,2006
popped,6,2006
drug,6,2006
holdin,6,2006
shadow,6,2006
whistle,6,2006
wake,6,2006
fo,6,2006
dime,6,2006
mile,6,2006
bus,6,2006
wack,6,2006
holiday,5,2006
dem,5,2006
throwin,5,2006
dope,5,2006
treat,5,2006
respect,5,2006
planet,5,2006
handle,5,2006
freak,5,2006
plan,5,2006
dancin,5,2006
smooth,5,2006
calle,5,2006
sun,5,2006
distance,5,2006
almost,5,2006
space,5,2006
hopin,5,2006
bone,5,2006
drinkin,5,2006
blunt,5,2006
heat,5,2006
glock,5,2006
brought,5,2006
gun,5,2006
drank,5,2006
leavin,5,2006
bringin,5,2006
burn,5,2006
slim,5,2006
king,5,2006
standin,5,2006
south,5,2006
replace,5,2006
rob,5,2006
row,5,2006
wife,5,2006
sellin,5,2006
ground,5,2006
party,5,2006
wishing,5,2006
letting,5,2006
bar,5,2006
dough,5,2006
verse,5,2006
pocket,5,2006
week,5,2006
kush,5,2006
lead,5,2006
born,5,2006
sweet,5,2006
others,5,2006
later,5,2006
house,5,2006
suck,5,2006
middle,5,2006
story,5,2006
reach,5,2006
moon,5,2006
class,5,2006
misery,5,2006
bed,5,2006
charm,5,2006
walkin,5,2006
arrow,5,2006
dollar,5,2006
nervous,5,2006
worth,5,2006
fucked,5,2006
spit,5,2006
across,5,2006
toe,5,2006
water,5,2006
holding,5,2006
hurry,5,2006
compare,5,2006
slick,5,2006
movie,5,2006
picture,5,2006
missin,5,2006
flow,5,2006
horse,5,2006
buck,5,2006
phantom,5,2006
started,5,2006
swallow,5,2006
rough,5,2006
wobble,5,2006
inch,5,2006
boo,5,2006
rainbow,5,2006
el,5,2006
jesus,5,2006
alarm,5,2006
jumpin,5,2006
separate,5,2006
moment,4,2006
leaf,4,2006
fade,4,2006
piece,4,2006
five,4,2006
eat,4,2006
become,4,2006
undercover,4,2006
rose,4,2006
truth,4,2006
casa,4,2006
starting,4,2006
e,4,2006
staring,4,2006
page,4,2006
deck,4,2006
law,4,2006
turned,4,2006
steady,4,2006
lap,4,2006
pound,4,2006
sho,4,2006
tag,4,2006
cash,4,2006
baller,4,2006
pick,4,2006
motherfucker,4,2006
patient,4,2006
thirty,4,2006
beach,4,2006
bought,4,2006
hah,4,2006
color,4,2006
gangster,4,2006
hammer,4,2006
rather,4,2006
asking,4,2006
morning,4,2006
chris,4,2006
wishin,4,2006
pause,4,2006
crew,4,2006
healthy,4,2006
hangin,4,2006
shaking,4,2006
shoe,4,2006
swing,4,2006
priest,4,2006
dat,4,2006
bottle,4,2006
smokin,4,2006
plane,4,2006
wrist,4,2006
empty,4,2006
knowing,4,2006
harder,4,2006
list,4,2006
pray,4,2006
dying,4,2006
quite,4,2006
sister,4,2006
hahaha,4,2006
quarter,4,2006
write,4,2006
crawling,4,2006
louis,4,2006
buy,4,2006
weed,4,2006
till,4,2006
ear,4,2006
spread,4,2006
trick,4,2006
proper,4,2006
clap,4,2006
getting,4,2006
le,4,2006
hide,4,2006
ki,4,2006
louie,4,2006
deny,4,2006
gate,4,2006
broken,4,2006
waking,4,2006
speaking,4,2006
experience,4,2006
stickin,4,2006
donkey,4,2006
follow,4,2006
leaving,4,2006
underneath,4,2006
burning,4,2006
trouble,4,2006
chip,4,2006
jail,4,2006
hat,4,2006
cherry,4,2006
early,4,2006
mami,4,2006
girlfriend,4,2006
yep,4,2006
usual,4,2006
soon,4,2006
grass,4,2006
blowin,4,2006
drum,4,2006
yard,4,2006
raised,4,2006
stake,4,2006
bape,4,2006
jump,4,2006
tae,4,2006
bo,4,2006
bedpost,4,2006
aim,4,2006
anyway,4,2006
curtain,4,2006
cadillacs,4,2006
jingle,4,2006
main,4,2006
yea,4,2006
killing,4,2006
land,4,2006
needed,3,2006
magic,3,2006
passion,3,2006
carryin,3,2006
camera,3,2006
weh,3,2006
banana,3,2006
test,3,2006
park,3,2006
fit,3,2006
loss,3,2006
runnin,3,2006
wherever,3,2006
crown,3,2006
lonely,3,2006
guard,3,2006
harm,3,2006
crowded,3,2006
walked,3,2006
ba,3,2006
fightin,3,2006
spanish,3,2006
cmo,3,2006
su,3,2006
sign,3,2006
blank,3,2006
reaching,3,2006
outside,3,2006
easy,3,2006
police,3,2006
screen,3,2006
clip,3,2006
twin,3,2006
throat,3,2006
houston,3,2006
wind,3,2006
puff,3,2006
six,3,2006
cop,3,2006
none,3,2006
bein,3,2006
shoulda,3,2006
burnin,3,2006
attack,3,2006
clown,3,2006
men,3,2006
takin,3,2006
neither,3,2006
anybody,3,2006
cover,3,2006
def,3,2006
cube,3,2006
price,3,2006
bean,3,2006
simply,3,2006
different,3,2006
clear,3,2006
agree,3,2006
hanging,3,2006
losing,3,2006
busy,3,2006
turning,3,2006
yang,3,2006
cryin,3,2006
squad,3,2006
zone,3,2006
j,3,2006
bucket,3,2006
trunk,3,2006
posted,3,2006
choose,3,2006
record,3,2006
scared,3,2006
tossin,3,2006
stole,3,2006
melt,3,2006
heel,3,2006
shame,3,2006
toast,3,2006
pour,3,2006
held,3,2006
goose,3,2006
support,3,2006
state,3,2006
company,3,2006
bank,3,2006
